0.10898377,0.23650105,0.42787604
0.01131815,0.02670611,0.08482351
0.17303348,0.2570882,0.41546531
0.35442188,0.23985564,0.56462856
0.13781308,0.11044788,0.41513845
0.17369526,0.09226804,0.35125941
0.11841998,0.06914582,0.29213765
0.02078113,0.03165848,0.09738175
0.02572386,0.01406024,0.09083656
0.23513323,0.17041129,0.48086449
0.05726492,0.3019041,0.33883544
0.18597381,0.14903322,0.26072313
0.07828709,0.08958403,0.25298855
0.24647002,0.21390742,0.46855947
0.16901774,0.00648329,0.18407561
0.06232523,0.07560261,0.15201025
0.0300646,0.0257261,0.04554184
0.00986084,0.06654076,0.11227723
0.05544794,0.03313906,0.14064008
0.01621946,0.02831778,0.04804587
0.09673366,0.05994882,0.2473072
0.20720568,0.18169658,0.60448971
0.28748452,0.15320284,0.46596931
0.03128964,0.40376478,0.31196536
0.24371958,0.1994811,0.44350677
0.10366498,0.1784608,0.32310376
0.27795294,0.30833937,0.63234801
0.08142546,0.03691282,0.22290899
0.07683026,0.10899969,0.21004151
0.04036086,0.10971302,0.19013981
0.19423964,0.18277224,0.48742117
0.04569392,0.04931946,0.13674528
0.2117211,0.21362166,0.53005581
0.00503422,0.02411574,0.08062461
0.05573478,0.17527838,0.29320357
0.10797916,0.25359406,0.26880765
0.02949654,0.08431932,0.1897504
0.06699036,0.1510884,0.25557208
0.11820165,0.07959427,0.16949801
0.256713,0.28157314,0.57366648
0.11599156,0.06922726,0.17877955
0.02861387,0.02356164,0.054207
0.09716718,0.03939588,0.16246037
0.2928754,0.30811908,0.63077928
0.0779001,0.02140172,0.17617576
0.24886027,0.22895591,0.51549004
0.04373572,0.02671222,0.12615056
0.19433398,0.11967508,0.34590011
0.37979109,0.36038147,0.85978303
0.03968586,0.0717113,0.14986933
0.01932724,0.13201288,0.23698333
0.09492255,0.07271849,0.16614799
0.23040492,0.02242026,0.32370603
0.03647546,0.0766021,0.12008781
0.27802182,0.29069082,0.85060459
0.05853278,0.11787391,0.16078463
0.10507484,0.07625316,0.59970081
0.09708273,0.02727947,0.23080892
0.10383558,0.15115828,0.41704507
0.1520434,0.13052969,0.48109057
0.0158308,0.1569725,0.13117245
0.02979094,0.12178908,0.17284624
0.15685122,0.14855772,0.33013483
0.28994226,0.28739182,0.65916891
0.4316522,0.43410947,0.90356585
0.26037384,0.21912445,0.64043836
0.33429816,0.31124897,0.5541542
0.25016596,0.02438796,0.25238211
0.17000264,0.18634258,0.44113779
0.19147174,0.17314668,0.69203928
0.01709649,0.03192694,0.03811927
0.0263426,0.03082852,0.07235844
0.22812428,0.30376846,0.58386088
0.03136884,0.03352707,0.07401481
0.02808742,0.08368596,0.12173493
0.02174242,0.02172376,0.05672701
0.03606612,0.11069458,0.22062307
0.07178926,0.11244114,0.25968603
0.09688622,0.0689346,0.200998
0.02430471,0.0118566,0.09312031
0.149233,0.08081136,0.25792064
0.32910843,0.32047844,0.69312063
0.2195366,0.19842318,0.62338501
0.20039196,0.29110006,0.51923944
0.08238366,0.0421023,0.10430523
0.00816352,0.09666342,0.31517668
0.0149601,0.01973996,0.04088357
0.12678428,0.0206045,0.14420496
0.04096278,0.3677878,0.3233736
0.1904042,0.17110412,0.34290512
0.39329863,0.35189577,0.73851223
0.07963474,0.02792738,0.11482689
0.0924657,0.22086943,0.25252121
0.05655994,0.0473115,0.14187003
0.16008158,0.13191491,0.25923463
0.07150329,0.08804364,0.33474087
0.36117802,0.34531071,0.81567196
0.26528412,0.08374886,0.29495739
0.03151625,0.01940101,0.10292087
0.46092546,0.44348872,0.83408453
0.12962872,0.13231252,0.27085595
0.1353651,0.10045398,0.40098983
0.0238362,0.28067542,0.28702407
0.09116822,0.11303012,0.29400568
0.17832636,0.0989941,0.28028547
0.06580399,0.09787027,0.42960271
0.45187152,0.44449196,0.70182816
0.34852168,0.33956934,0.88659579
0.11704996,0.14024944,0.31632975
0.37109864,0.37820714,0.85920027
0.15692852,0.15601724,0.27860532
0.1222024,0.02528122,0.14706392
0.03245652,0.00197685,0.05037369
0.22639044,0.2616958,0.57621549
0.0314431,0.01568056,0.07670008
0.21056014,0.162149,0.39423235
0.28718736,0.29095804,0.64917621
0.12427977,0.16878617,0.21602284
0.10026628,0.08702498,0.24607832
0.38175208,0.37319579,0.73258281
0.3447697,0.29758352,0.71775285
0.07534342,0.05241963,0.15408081
0.10880948,0.01928206,0.15616979
0.1504464,0.22926838,0.45937217
0.2163559,0.21646975,0.46692436
0.02876014,0.09946922,0.21441741
0.14303274,0.08635248,0.23120169
0.17686564,0.02069831,0.2173118
0.04622278,0.09315916,0.39513323
0.17201476,0.05348328,0.20471243
0.0272098,0.04914024,0.30166923
0.0990993,0.05679278,0.19611829
0.03166464,0.02528327,0.20438727
0.00612768,0.0275497,0.03927243
0.05063942,0.07166678,0.09749221
0.0514698,0.054087,0.06556272
0.03487458,0.07661846,0.21015125
0.07652524,0.0532054,0.14378379
0.08718277,0.03947975,0.33938311
0.04254866,0.12516084,0.20524107
0.05390172,0.01443316,0.11752205
0.04921181,0.01730087,0.09037524
0.06974606,0.13887626,0.36592625
0.27325834,0.27225956,0.53882213
0.03585358,0.1383078,0.2153276
0.35097927,0.36920551,0.74230647
0.18080936,0.19963474,0.50818379
0.23431136,0.3428373,0.45705196
0.29538153,0.30337213,0.89797943
0.02316096,0.01436206,0.04492015
0.03715882,0.06377147,0.27843295
0.03819876,0.11493804,0.22609925
0.24335236,0.15938582,0.42783605
0.06713646,0.15132007,0.18380073
0.68659153,0.67775524,0.91116641
0.01852328,0.01481516,0.0717608
0.01499632,0.02010874,0.12781141
0.262289,0.2740594,0.9109788
0.06169428,0.02944276,0.08407803
0.05066452,0.05263566,0.08556356
0.1301236,0.18471193,0.44258956
0.0777977,0.12531084,0.17172221
0.04830978,0.02638382,0.07325856
0.07861068,0.06491702,0.16551675
0.0490987,0.01129886,0.44486379
0.1670554,0.32222878,0.56429429
0.16111596,0.10721144,0.31540672
0.15455474,0.14181682,0.33544853
0.08811585,0.02938319,0.1375062
0.0162391,0.04291342,0.07217557
0.21768905,0.04850089,0.30311892
0.41787758,0.4274961,0.87937949
0.06913228,0.05843532,0.40730392
0.03151404,0.04781556,0.10781723
0.12721578,0.08920228,0.4233032
0.02412536,0.03011836,0.23343184
0.42166622,0.4402411,0.91856301
0.15344382,0.18384622,0.68044361
0.00120876,0.00317972,0.00700787
0.1058122,0.0809042,0.21073216
0.04921762,0.25380756,0.32005099
0.20668804,0.23197278,0.72448139
0.1225271,0.21655196,0.45678019
0.0214214,0.0358563,0.06554963
0.02085054,0.00668061,0.06057356
0.40072838,0.39858072,0.80293661
0.06870347,0.02889363,0.23702257
