0.0069721,0.01305292,0.03501112
0.08164582,0.02346958,0.16697299
0.13922666,0.07644888,0.36191812
0.28941863,0.28527434,0.77281679
0.43591954,0.43830466,0.87944277
0.15999973,0.22234576,0.40857433
0.01212878,0.00451969,0.02330041
0.2470854,0.1002699,0.30830384
0.2937972,0.2814674,0.6236524
0.32965722,0.31950686,0.79625851
0.23798073,0.1571237,0.43512087
0.16151836,0.10071174,0.36854304
0.42883724,0.4449986,0.87968991
0.01623468,0.05963638,0.06794548
0.38744078,0.39190238,0.93469512
0.01113022,0.00627742,0.10474453
0.08410068,0.0577395,0.17823563
0.01671042,0.07496828,0.15543739
0.05485386,0.02469828,0.08742603
0.06988522,0.04606986,0.11821808
0.24965858,0.11526266,0.54788932
0.38577596,0.39202958,0.79383069
0.08482627,0.19527142,0.28801439
0.47271308,0.46291134,0.94365101
0.2914178,0.30264226,0.58231175
0.0679737,0.0567099,0.17761557
0.14885594,0.18781214,0.40623352
0.01354722,0.13643087,0.17914551
0.07519081,0.0738288,0.23904289
0.05005272,0.04905026,0.22926045
0.37095622,0.38082452,0.76016693
0.02872162,0.02580308,0.06016192
0.01512402,0.04634298,0.1673866
0.32560373,0.2371815,0.64889588
0.0744457,0.29962108,0.38040811
0.10689564,0.04650638,0.22229627
0.2831494,0.2097588,0.59763981
0.0424292,0.12217338,0.31889968
0.20166366,0.1720395,0.34508363
0.18545412,0.20348218,0.6311198
0.34986324,0.34465558,0.75730883
0.08906778,0.05694112,0.18404921
0.1901453,0.11659272,0.41574531
0.091635,0.02421148,0.21970371
0.33929256,0.15345524,0.45222147
0.35997156,0.2122388,0.54918179
0.1381534,0.15644882,0.23945297
0.30886114,0.27244326,0.900924
0.06878044,0.0845225,0.13239016
0.314759,0.16717606,0.49496004
0.08648034,0.31897332,0.26148421
0.26402586,0.21907426,0.44998707
0.09125738,0.1354709,0.27218032
0.15769004,0.1044997,0.34761285
0.37457621,0.37121362,0.77046788
0.1165679,0.1717722,0.2157396
0.16294508,0.1227818,0.39591115
0.33480743,0.13164708,0.39371231
0.20119753,0.2323734,0.48087855
0.15337098,0.16310676,0.47005032
0.21422362,0.18962314,0.61798899
0.11493798,0.08356598,0.32571795
0.0285214,0.08008994,0.23694653
0.01717496,0.04254008,0.0772764
0.0369537,0.0960525,0.17803549
0.00970655,0.00438699,0.03471305
0.1485849,0.20528914,0.32571865
0.30213066,0.28806217,0.84271332
0.10024076,0.0624581,0.19758301
0.01946982,0.06049164,0.12336648
0.16074696,0.23021428,0.49274379
0.05653316,0.04485262,0.13002172
0.03618599,0.16299179,0.25916644
0.16138467,0.11266026,0.3184586
0.29114023,0.34622469,0.74353396
0.34454642,0.35267079,0.85496308
0.12666752,0.10915764,0.25270732
0.47790746,0.47987438,0.95386563
0.41610836,0.42177021,0.95858204
0.07744988,0.02556846,0.11201464
0.42235464,0.47740496,0.84586949
0.03745958,0.03913986,0.10542632
0.03871166,0.04497348,0.12640731
0.05240396,0.09296972,0.21876592
0.24766974,0.25326362,0.53779395
0.42642342,0.42562686,0.92727943
0.02783636,0.00407264,0.06138689
0.03836214,0.00605972,0.10772173
0.26468938,0.25485166,0.60941987
0.06499006,0.07691222,0.1603188
0.03045338,0.01961595,0.08603175
0.10873198,0.1428293,0.19529664
0.25140093,0.27320726,0.72112447
0.04956698,0.02292436,0.08111923
0.00710204,0.01827354,0.0707808
0.08221779,0.1105225,0.21852849
0.00833182,0.05277702,0.08948893
0.01127736,0.01200522,0.12802139
0.04656604,0.04901284,0.13907712
0.2694823,0.1792903,0.55128453
0.09569964,0.08704444,0.31626285
0.21145182,0.03644396,0.30724344
0.06893394,0.0378401,0.16724227
0.25193362,0.16839098,0.52852731
0.14143332,0.05696838,0.16133627
0.34133748,0.23553704,0.51749984
0.27621098,0.20945252,0.58273707
0.03585242,0.20694004,0.22540244
0.10270062,0.09909122,0.29865483
0.16422576,0.18001984,0.36328468
0.04935156,0.0910531,0.13113997
0.23129887,0.2623309,0.59762215
0.12670294,0.15228468,0.34477856
0.18396366,0.15881059,0.18135153
0.4826914,0.48215028,0.99307696
0.14841612,0.14579688,0.50235419
0.30149985,0.3484917,0.72594455
0.49275902,0.49137438,0.98468897
0.04873288,0.02080773,0.11698849
0.03507336,0.0881581,0.11166149
0.04263468,0.06478972,0.16544781
0.31378446,0.3314065,0.65668293
0.09548331,0.19273058,0.33135452
0.16579805,0.11343108,0.26947199
0.05937326,0.13034154,0.16561597
0.18054852,0.1139516,0.28340007
0.09297806,0.04050198,0.09931213
0.03810632,0.07890762,0.12966611
0.07996266,0.0810974,0.17438904
0.0712891,0.03618046,0.20337208
0.28952183,0.27627822,0.50851295
0.06754468,0.07901857,0.16529743
0.05333386,0.06328196,0.15076208
0.10294306,0.10529479,0.21381433
0.01954552,0.01292486,0.10633076
0.19405402,0.17752131,0.45295636
0.01671411,0.26805876,0.26078673
0.26940642,0.21439146,0.57126624
0.1149561,0.14386826,0.17488864
0.23578812,0.18705342,0.33888841
0.12586334,0.07296308,0.28351171
0.25091212,0.21043612,0.64548443
0.009577,0.14747348,0.16138051
0.14662406,0.01928149,0.18539908
0.03386872,0.02065692,0.09210753
0.28121988,0.285167,0.60336507
0.292443,0.21737598,0.63750509
0.06617236,0.02353974,0.12324776
0.07009624,0.25622684,0.26382219
0.25253466,0.29427618,0.65921997
0.0082149,0.02201382,0.03484387
0.12583624,0.15263716,0.25462829
0.08253726,0.16052684,0.38269715
0.08028534,0.07974524,0.13278957
0.1186758,0.24546396,0.29462288
0.19546306,0.21354528,0.42336373
0.07427184,0.04543898,0.17402853
0.16532386,0.1006082,0.28028421
0.45077924,0.42009648,0.83045981
0.09913428,0.23360397,0.30076489
0.24427901,0.418961,0.50736204
0.27568548,0.03299916,0.31673392
0.26071854,0.25461188,0.52904496
0.0442304,0.01540739,0.08543828
0.34763532,0.24343086,0.65114371
0.03642572,0.02174882,0.07375148
0.21160194,0.15983396,0.28894715
0.36098362,0.36116418,0.81463688
0.1190946,0.09135294,0.23213213
0.3123815,0.3077206,0.62163749
0.13709933,0.10565914,0.25133409
0.13757712,0.1433893,0.31007123
0.15387716,0.16743382,0.19063091
0.07212885,0.06228979,0.45326388
0.1120853,0.08541444,0.17944011
0.326595,0.3770025,0.69433293
0.08139966,0.02349662,0.13897613
0.1493965,0.11637226,0.34418904
0.15056246,0.2574598,0.57179796
0.3864123,0.42286375,0.84575492
0.32562508,0.338469,0.55667107
0.27392092,0.242245,0.56482555
0.22783508,0.22632866,0.58395867
0.03012876,0.02429993,0.05754452
0.29325012,0.12520698,0.38278339
0.33443432,0.27516084,0.6202672
0.05450469,0.03602902,0.1439002
0.2102655,0.35786294,0.50275317
0.18137028,0.2162997,0.47807651
0.06656582,0.26681724,0.36837483
0.07313818,0.0279174,0.28895365
0.02801899,0.03224982,0.06721543
0.15593298,0.20547582,0.30317784
0.35446548,0.34559496,0.60516288
0.3650315,0.36479662,0.90416523
0.0592402,0.06493354,0.19952364
0.34723247,0.27098306,0.6929286
0.38120302,0.33161572,0.75188947
0.00731587,0.00672437,0.04193711
0.12548124,0.15621763,0.31782199
0.02718681,0.16566675,0.27181956
0.02590594,0.26547316,0.29382005
0.10469634,0.15014712,0.26304091
0.13144338,0.1103572,0.35017317
0.10266414,0.052852,0.13369543
0.04094864,0.1545573,0.18834131
0.37173686,0.37016892,0.87583456
0.2519448,0.13347734,0.37616713
0.03375734,0.07716262,0.11869995
0.29860932,0.21448054,0.53013115
0.0218424,0.01546188,0.06448045
0.20738562,0.20116232,0.71443349
0.27806512,0.32421172,0.71805472
0.1004495,0.05238355,0.15376444
0.3153516,0.33432798,0.90055253
0.38683738,0.33658524,0.69321701
0.22576124,0.23204346,0.58800965
0.01046426,0.03021223,0.46451087
0.07447276,0.09812851,0.14579847
0.12519411,0.05217311,0.18505876
0.17964916,0.18171347,0.33447079
0.07729497,0.14879005,0.24741617
0.43650572,0.44086262,0.88512488
0.27619844,0.2791773,0.56276941
0.08891172,0.17991714,0.20716685
0.14636162,0.15700867,0.6320682
0.1623071,0.1325598,0.26710869
0.0713387,0.0967618,0.15979528
0.10860065,0.09994316,0.14066244
0.37909326,0.36347678,0.80114664
0.24113747,0.26292749,0.74993575
0.09982357,0.01447897,0.16969777
0.2494493,0.2557857,0.69306683
0.00192616,0.13832554,0.18358744
0.18430101,0.24980079,0.55515297
0.25178444,0.02627614,0.24182749
0.218452,0.07144394,0.34058291
0.05355286,0.16269425,0.19245503
0.28433746,0.27187706,0.62120843
0.2922575,0.23927106,0.66065145
0.13751502,0.08744178,0.24812061
0.05334966,0.0693886,0.15507683
0.0192345,0.05710028,0.1497204
0.17601818,0.09994246,0.29760991
0.0450461,0.04540562,0.23585389
0.06523112,0.04512944,0.18417947
0.07706206,0.15965412,0.24087971
0.24111018,0.03417862,0.22044499
0.09354756,0.16111388,0.36372539
0.00658588,0.08666232,0.11807776
0.06447423,0.05035414,0.1962622
0.021075,0.2648723,0.26274387
0.12753826,0.12081949,0.36936383
0.06363772,0.08839236,0.25501547
0.11723164,0.16197396,0.35402483
0.04802818,0.04336268,0.10316217
0.3591857,0.32136612,0.68961307
0.31545778,0.34196208,0.60930177
0.14369416,0.11206218,0.40163608
0.07553472,0.06520163,0.25808447
0.06870222,0.08997228,0.25484136
0.11193416,0.11531027,0.21808188
0.07291226,0.04464668,0.17254104
0.08350436,0.11634104,0.26159872
0.21550079,0.21735488,0.46423284
0.01490333,0.06171569,0.34392596
0.00982553,0.02033974,0.05249641
0.03102517,0.04437256,0.15383257
0.02123436,0.08684212,0.15424997
0.03683946,0.03962984,0.07901709
0.03026784,0.01972267,0.06470975
0.04217636,0.05373228,0.08842121
0.14216748,0.15485132,0.69916029
0.19733716,0.22808318,0.49872568
0.0475354,0.06116058,0.15686793
0.34809748,0.28392108,0.65075997
0.04699864,0.1328929,0.24556171
0.23870105,0.10024148,0.46788116
0.28665314,0.1610474,0.52561941
0.1677306,0.14500567,0.37440108
0.30751345,0.30290149,0.70399311
0.0928263,0.06779262,0.15756789
0.0129327,0.01165636,0.02515899
0.34001658,0.34535374,0.59591112
0.14877108,0.276876,0.42555601
0.18099131,0.18321515,0.31866391
0.14051918,0.14127596,0.36049397
0.08623574,0.08619539,0.11996964
0.10468492,0.13395194,0.30055304
0.03891757,0.08718743,0.14011532
0.04565564,0.2682725,0.34309605
0.04303326,0.02436868,0.06884479
0.10191146,0.171167,0.27243053
0.01415048,0.0046073,0.02443901
0.07726676,0.0939654,0.15681245
0.0672558,0.02548222,0.10621347
0.04880585,0.03055382,0.10040209
0.21623188,0.12986787,0.33446228
0.09471252,0.01318068,0.11724984
0.06308483,0.07285414,0.16312865
0.136823,0.15072724,0.29633855
0.26566606,0.26350118,0.55494339
0.16875538,0.09963058,0.35321848
0.1341436,0.13338565,0.19181884
0.23184084,0.13477604,0.34265072
0.0567554,0.05616298,0.16664112
0.08908335,0.17518131,0.28186167
0.24670974,0.05967108,0.37269312
0.07147632,0.05813696,0.20196785
0.20446324,0.18169768,0.39106357
0.01431225,0.02012043,0.04882073
0.11080025,0.17929065,0.31549759
0.07070374,0.0569899,0.21746219
0.24716302,0.11064974,0.29770035
0.07959094,0.03430646,0.18617528
0.10925326,0.19961516,0.31432663
0.00574884,0.0320564,0.08192863
0.21077416,0.21267058,0.78150373
0.3132867,0.31596342,0.68041499
0.41635154,0.40960216,0.89554515
0.03868729,0.11706956,0.13161695
0.07852906,0.04097363,0.17338455
0.19593028,0.23195118,0.48514591
0.05242166,0.06200847,0.1183634
0.34325134,0.29150894,0.56554243
0.13000559,0.07154138,0.21143703
0.09635998,0.05153196,0.31415693
0.10333816,0.05597432,0.14333792
0.25383156,0.41893254,0.34175923
0.0739258,0.24677094,0.35750867
0.46365724,0.46704422,0.95104701
0.12014164,0.0359133,0.1914056
0.01398284,0.05705534,0.11170221
0.37089398,0.3137791,0.66863307
0.2247606,0.21286132,0.65761107
0.370941,0.16426561,0.55703049
0.42505136,0.41417914,0.91977944
0.11868226,0.01191058,0.12204557
0.12887924,0.03276636,0.15258003
0.0479322,0.04795934,0.157064
0.30542814,0.327622,0.62303832
0.39536322,0.41935764,0.88168261
0.27939324,0.21550057,0.68243415
0.07251838,0.0491382,0.17995488
0.19524908,0.22412522,0.45058243
0.37052322,0.40359204,0.78293283
0.0391457,0.16259153,0.22565185
0.28655006,0.10135308,0.37913901
0.0946085,0.09897026,0.67060141
0.2089155,0.21301402,0.53616747
0.28521954,0.29399986,0.71903355
0.03738462,0.0576275,0.09597789
0.19896341,0.1840488,0.66844151
0.20121702,0.13757338,0.53998821
0.09111748,0.01928898,0.13955357
0.36889186,0.21507454,0.57369283
0.07594148,0.38112301,0.36729985
0.2170527,0.0451255,0.25860901
0.05671723,0.12486562,0.38368887
0.1222889,0.08002878,0.20505107
0.28611666,0.22134714,0.56024488
0.26198076,0.24331822,0.64817333
0.416083,0.39205696,0.84317948
0.02310668,0.00941526,0.03525544
0.33329318,0.33088622,0.96751403
0.2924376,0.17825076,0.46346904
0.09932644,0.0457864,0.16853613
0.00024542,0.00029377,0.00083716
0.46760115,0.47513907,0.93647708
0.05440426,0.0607806,0.15548187
0.33174472,0.3271018,0.7575624
0.1485746,0.16482686,0.40359693
0.0226245,0.0513175,0.05229469
0.21010629,0.22112939,0.57056513
0.1569894,0.17491046,0.79288875
0.2975701,0.31573368,0.68194523
0.13420895,0.05307647,0.36252975
0.10180638,0.023695,0.170138
0.14799463,0.08367033,0.29193489
0.01347993,0.02791437,0.07602588
0.0682197,0.0344545,0.09898653
0.22363853,0.24303883,0.41181028
0.08393028,0.102958,0.21597763
0.09585714,0.07269132,0.24045187
0.21292586,0.23339791,0.5350862
0.01451268,0.02464606,0.12343413
0.0288295,0.01295514,0.03590243
0.15849942,0.10486262,0.30202179
0.07927982,0.120842,0.16458205
0.17695572,0.19330074,0.36734099
0.27819563,0.31164434,0.62901108
0.00976974,0.02348148,0.09069555
0.03546818,0.0446823,0.09746867
0.23614788,0.26288964,0.52816195
0.18854652,0.04298278,0.23440259
0.0304458,0.02587194,0.16562613
0.2622586,0.21468772,0.46034077
0.2400259,0.28607764,0.66914667
0.11763814,0.09007348,0.28029281
0.09632356,0.14078769,0.16382783
0.11036654,0.10803524,0.25106115
0.15950042,0.021515,0.20796725
0.03830661,0.06647436,0.12519977
0.39653968,0.38138424,0.86007469
0.07545656,0.02998119,0.11338628
0.09540274,0.03291414,0.27209096
0.29959404,0.32054508,0.72434112
0.04331412,0.02780274,0.08032811
0.17750202,0.1436581,0.40569323
0.15503796,0.09436238,0.30998744
0.23978561,0.05779791,0.33791353
0.30604816,0.30166941,0.63038295
0.11651318,0.12167354,0.65745909
0.08605064,0.02393662,0.28912665
0.37248132,0.32858132,0.55073379
0.22331142,0.23499422,0.51342491
0.0822502,0.07018855,0.21077857
0.28019886,0.23600522,0.57941219
0.0211251,0.0779758,0.12089483
0.02406182,0.00934148,0.02933301
0.22610444,0.21716718,0.55181877
0.0661838,0.13948804,0.28037515
0.08376094,0.03963294,0.16751835
0.09886298,0.03448462,0.14671136
0.03275358,0.02077404,0.07583877
0.30213606,0.31062458,0.67695144
0.05237034,0.08803658,0.17621368
0.1528061,0.23134842,0.47889187
0.00853116,0.0506457,0.20456032
0.0350322,0.09197448,0.19190392
0.01370617,0.01532089,0.02645321
0.25640238,0.27453794,0.64188827
0.19545438,0.1231798,0.36933053
0.12177212,0.15372084,0.58162408
0.15606408,0.16530882,0.22664467
0.12506995,0.11684646,0.29714004
0.09982755,0.05582053,0.22193548
0.0249084,0.07361368,0.15513765
0.16609516,0.2296107,0.39101888
0.03720089,0.1943696,0.24833556
0.04852092,0.12509906,0.19598245
0.09112591,0.05000983,0.17931455
0.02169859,0.00801407,0.05562817
0.05833938,0.13722164,0.17465543
0.11605506,0.1457571,0.27262676
0.29071442,0.24853834,0.5592028
0.26321055,0.21660199,0.5157038
0.36426257,0.36681604,0.74187927
0.06181821,0.02855356,0.133255
0.0733251,0.29057052,0.33863752
0.08869916,0.0974633,0.22129891
0.30335006,0.30672951,0.93363127
0.12719612,0.0601158,0.16205083
0.34947902,0.26091748,0.558592
0.22337806,0.2033518,0.47327029
0.42932688,0.43113922,0.89510819
0.15366322,0.1535101,0.29641403
0.09624684,0.03975558,0.14130733
0.037543,0.0349617,0.07726048
0.34502114,0.33696588,0.85463603
0.08446146,0.05983788,0.18868903
0.54209473,0.54476962,0.91364135
0.0219828,0.11184092,0.17663888
0.01834322,0.23855208,0.20498191
0.0763626,0.01337684,0.15258373
0.0147356,0.00698218,0.05962363
0.03575554,0.02526634,0.11399645
0.08532188,0.0280599,0.15418787
0.00426888,0.00480429,0.0205038
0.1115758,0.11125976,0.23748456
0.16113558,0.1099638,0.37647477
0.0133485,0.04115888,0.31373395
0.09850926,0.06815286,0.20077016
0.02202373,0.08468949,0.12569964
0.05676278,0.16532006,0.24086621
0.05402314,0.05284942,0.15963427
0.37858956,0.38386696,0.91843955
0.16476186,0.34281226,0.42525768
0.04786608,0.12930513,0.28622919
0.06823748,0.05015192,0.21194252
0.01033996,0.0678349,0.10556736
0.28141154,0.27166536,0.51355131
0.02360799,0.03409687,0.0586898
0.3682222,0.36156068,0.86635493
0.12957364,0.13673522,0.263988
0.16608518,0.1089825,0.28131061
0.03760346,0.03439092,0.05701277
0.08580492,0.02824296,0.13942264
0.13509348,0.22277124,0.34347627
0.05923914,0.0617851,0.22031651
0.07937243,0.25410631,0.30701351
0.0109566,0.10323978,0.14670907
0.04411377,0.08525954,0.1260626
0.06065046,0.08868052,0.47623328
0.04564832,0.02363768,0.09992687
0.1051023,0.01760894,0.16312416
0.46202414,0.452463,0.90636904
0.10541721,0.03292633,0.22658175
0.06253116,0.0194639,0.09641272
0.0457549,0.06927691,0.16768657
0.06178511,0.03373172,0.10643161
0.0310026,0.1413758,0.14099597
0.00669217,0.01349671,0.02889159
0.3670834,0.36491622,0.93982136
0.292971,0.20900342,0.53261024
0.08366248,0.10864452,0.19931991
0.11350706,0.09191608,0.24363048
0.02945774,0.01587732,0.1422836
0.42307396,0.38996616,0.80145728
0.04675188,0.0679804,0.17347901
0.12526286,0.09596996,0.2671816
0.03584804,0.04968678,0.13474776
0.04129631,0.0452745,0.13563892
0.47623725,0.47566102,0.96872657
0.43306546,0.41723224,0.86476329
0.43038946,0.46545762,0.86600696
0.02678285,0.02572546,0.07727759
0.20401886,0.14506606,0.47499037
0.18317192,0.18487194,0.98650125
0.0473398,0.05436334,0.14362095
0.34270302,0.34501864,0.6765964
0.48323672,0.46188986,0.91650717
0.08092413,0.12450199,0.25875572
0.08519421,0.03434168,0.22578287
0.03568092,0.03052302,0.07853197
0.31853978,0.27112838,0.75033512
0.03585146,0.01835386,0.08100013
0.12106954,0.12057666,0.32349213
0.04882008,0.13332308,0.24704981
0.04254814,0.0286085,0.05585813
0.3162529,0.07709022,0.45437109
0.00659001,0.06612444,0.1243298
0.54626789,0.54366311,0.98662791
0.19283902,0.12424216,0.34978484
0.16804924,0.13307322,0.44696304
0.28679569,0.30215498,0.60496057
0.04737094,0.04283604,0.1828522
